_id,review,score,university,course,upvotes,downvotes,date,courseName,courseNameShort
5b202491f4c683001a6a8c0e,Mühsam...,2,UZH,50780157,3.0,0.0,1528833183102,GEO 242 Human Geography IV,Human Geography IV
5b229a4bf83426001ada0d6c,Besser als Mathe I,3,UZH,50030886,3.0,2.0,1528994435087,Mathematik II (V+Ü) (Mathematics II),Mathematik II
5b22a3def83426001ada1b0d,Das Fach het sogar de Mahmoud bestande😂 ,2,UZH,50030855,6.0,6.0,1535637328846,Betriebswirtschaftslehre II (V + Ü) (Business Administration II),Betriebswirtschaftslehre II
5b24ecee1c20fc001aa0f7d3,gratis prüefig 👌😩,5,UZH,50030886,4.0,14.0,1537796285457,Mathematik II (V+Ü) (Mathematics II),Mathematik II
5b24ee841c20fc001aa0f8f3,"set am beschte wüsse was repräsentativ isch, macht unrepräsentativsti prüefig woni je gseh ha, bravo 👏👏👏 for real tho, wichtigs fach, aber mässigi vorlesig. gönd immer in d üebig und nemed d zemefassig vo uniboard vo aafang a, demit er vertraut sind demit. denn isch halb so wild",4,UZH,50030887,28.0,3.0,1537797492480,Statistik (V+Ü) (Statistics),Statistik
5b260b5cfa9409001a492204,Würd ja eig garke stärn gä... sehr unhöflechi u demotivierendi dozentin... VL sehr trurig gstautet... faus me ws nid vrsteit isch ds dis problem wöu me ja während dr VL keni frage darf steue... chemie isch ja eig spannend abr ab soere dozentin hesch eich ke spass meh dran... prüefig isch sehr schwär egau ob de  d üebig vrsteisch odr nid... ,1,UZH,50767077,14.0,0.0,1529220116552,CHE 175 Fundamentals of Chemistry for Students of Biomedicine,Fundamentals of Chemistry for Students of Biomedicine
5b2905b5cc3364001a326681,Katastrophe,1,UZH,50718458,5.0,1.0,1529415103986,Elective lecture: Big Data & Social Media,Elective lecture
5b2a2f20eeda99001a4a292e,Alberto isch en geile siech,4,UZH,50772223,6.0,0.0,1529491243510,CHE 201 Inorganic Chemistry I: Chemistry of d-block elements,Inorganic Chemistry I
5b2a61629d2efb001ab9eef0,Eine vo de lieblingsmodul bisher au wenns als biomed studi nöd viel bringt.  Han mit selbergmachte kkarte glernt und ja prüefig isch au kein horror gsi. ✌,4,UZH,50031543,5.0,0.0,1529504195086,BIO 122 Animal Behaviour,Animal Behaviour
5b3ba3b56d405b001abdd28c,"Mer bechunt chli en iblick, wenn mer nonie was programmiert hät isches denki recht heftig. Prüefig isch echt hart, de schnitt wird eifach heftig apasst.",3,UZH,50628703,0.0,0.0,1530635327778,BIO 334 Practical Bioinformatics,Practical Bioinformatics
5b3cb6d0f07b02001a04cec1,"Dozent isch mega lässig, und voll begeistert vo dem won er macht. vil experiment. bro-tipp vo mir: fanget früeh ah mit em spick für t‘prüefig (4 siite erlaubt) und probieret demit t‘übeige z‘löse",4,UZH,50776501,5.0,2.0,1530705677466,PHY 124 Physics for Biomedicine,Physics for Biomedicine
5b3fd42aa75691001a14af9e,kack modul,2,UZH,50821734,3.0,0.0,1531138439289,Business Informatics I (L+E) (Wirtschaftsinformatik I),Business Informatics I
5b462b96af6bcc001af1db86,Willkürlich,1,UZH,50033938,1.0,0.0,1531325350201,Logistikmanagement (V) (Logistics Management),Logistikmanagement
5b9a4cb23e04df001ac57070,Aso so öppis. Gugus,2,UZH,50019546,4.0,1.0,1536838846707,Data Warehousing (L),Data Warehousing
5ba0fe6676cbee0019f171a9,Luchsi Love ❤️❤️❤️❤️,5,UZH,50026113,6.0,7.0,1537277553545,MAT 183 Stochastics for Natural Sciences,Stochastics for Natural Sciences
5ba8ea8e9432d400197a89a2,"lohnt sih ned die vorlesig, lieber selber üebige us em buech löse",1,UZH,50821425,3.0,0.0,1537796964220,Foundations of Computing I (L+E) (Formale Grundlagen der Informatik I),Foundations of Computing I
5ba8ef2b9432d400197a8fe2,wenn mer scho info studiere ischs absolut unnötig... de prof isch aber nice,2,UZH,50792030,12.0,4.0,1537797981449,Informatik und Wirtschaft (V) (Informatics and the Economy),Informatik und Wirtschaft
5bcdc037f639a00019257ed5,boring af,1,UZH,50898114,1.0,3.0,1540210798954,UWW 101 The Science Behind Biodiversity,The Science Behind Biodiversity
5bd855a7f805f200194d3254,Beste Kurs ever!,5,UZH,50907688,0.0,0.0,1540904384707,Herbivore-Plant Interactions,Herbivore-Plant Interactions
5be3de5514aab6001b108a09,Terribile.. ,1,UZH,50037611,0.0,0.0,1541660259768,Communication and Interaction Course,Communication and Interaction Course
5be5ea05103626001b2e4e4d,"Sehr en tolle, liebe Dozent,ganz ä fairi Prüfig! Wenn man d'Übige macht und au verstoht isch Prüfig sehr gut machbar. Au lieb vo ihm, dass er Wandtafle amel uf Olat stellt!",4,UZH,50776501,2.0,1.0,1541794501502,PHY 124 Physics for Biomedicine,Physics for Biomedicine
5beb6413570cfb001bb57d1a,gschenkti note,5,UZH,50799723,2.0,0.0,1542233343271,Interaktive Marketingkommunikation (VU) (Interactive Marketing Communication),Interaktive Marketingkommunikation
5c02b30d221fe3001b6d9ae0,fix 5 sternli verdient,5,UZH,50560527,2.0,0.0,1547006220458,"BIO 372 Virology: Methods in Molecular Biology, Pathogenesis, and Control of Human Viruses",Virology
5c057dc0f14149001b68af7a,"Das isch gugus...gugus gsi, gugus geblieben, mit  G G G...und gurke fangt au mit G ah...  PS: me bestaht au ohni die letschti (unnötig langi) ufgab zlöse, efach immer awesend si und die erste 3 ufgabe vernünftig löse 👌🏼 denn liit de gsamti ufwand – ohni d üebigsstunde – bi öbe 2.5h 😁",1,UZH,50789189,43.0,2.0,1547114100914,Einführung in das wissenschaftliche Arbeiten (Ü) (Introduction to scientific working),Einführung in das wissenschaftliche Arbeiten
5c065361f14149001b68de5c,Ez,4,UZH,50031228,0.0,0.0,1548345835662,BCH 203 Practical course in Biochemistry,Practical course in Biochemistry
5c1187d005d5d7001b8f855a,No organisation,2,UZH,50773478,1.0,0.0,1544652779248,BIO 123 Quantitative and Molecular Systems Biology,Quantitative and Molecular Systems Biology
5c1187fb05d5d7001b8f856e,No organisation,5,UZH,50747139,0.0,0.0,1544652795384,PHY 117 Physics for Life Sciences,Physics for Life Sciences
5c1a50e2942fba001bcf1bcd,Katastrophe,1,UZH,50840898,1.0,2.0,1545228548535,Management of Strategic Corporate Transactions (L),Management of Strategic Corporate Transactions
5c1c2dcabe7f44001bd21c15,Pas très intéressant.,2,UZH,50898968,0.0,0.0,1545350686837,028 French Linguistics (Course): Syntax and semantics of the clause,French Linguistics
5c1e6466ad071e001c2c2708,Prüefig isch viel viel schwieriger als die probeprüefige ,1,UZH,50038001,48.0,7.0,1545495699490,Financial Accounting (L + E),Financial Accounting
5c3517f793ac7c001ca27265,Barz isch ganz ok ,4,UZH,50038004,11.0,6.0,1546983477087,Mathematik I (V+Ü) (Mathematics I),Mathematik I
5c3778b434e682001c341210,isch oke,3,UZH,50030855,0.0,2.0,1547139271283,Betriebswirtschaftslehre II (V + Ü) (Business Administration II),Betriebswirtschaftslehre II
5c3861a834e682001c34e540,"De dozent isch top, de stoff isch interessant und machbar, dprüefig isch fair; seinzige problem isch, das nur de vl stoff drachunnt und das wome sich selber erarbeitet (lektüre) het nur selte abgfragt wird.",5,UZH,50483494,5.0,1.0,1547199039249,Prüfung: Kernkompetenz Politische Philosophie,Kernkompetenz Politische Philosophie
5c3dde33d5b710001c166093,Gueti Sach:),5,UZH,50455050,0.0,0.0,1547558495142,BIO 385 Marine Biology Course in Banyuls (F),Marine Biology Course in Banyuls
5c3dfadad5b710001c169cf2,Vorlesig bsueche isch keis muess. Üebige hend nöd viel met de prüefig zdue.  Alti prüefige löse  Alles metneh,2,UZH,50026113,3.0,0.0,1547565860705,MAT 183 Stochastics for Natural Sciences,Stochastics for Natural Sciences
5c3e20946f5518001c64beea,Schrott,1,UZH,50401047,0.0,0.0,1547575457575,Elective Module: Informatics for the Masters' thesis and data analysis,Informatics for the Masters' thesis and data analysis
5c41075ff6bb49001c6eaa17,Leidr zu eifach. 9 credits send eif zvell. E gueti Note isch safu,5,UZH,50038002,3.0,31.0,1547824872877,Mikroökonomik I (V+Ü) (Microeconomics I),Mikroökonomik I
5c41e6646ebd2f001c2bf1e7,"Interessante VL, gut machbar. ",4,UZH,50902199,0.0,0.0,1547822709414,Elective lecture: Political Communication in the Public Sector,Elective lecture
5c4451badfba3f001cf1b16f,Vill zvill stoff! ,2,UZH,50635804,5.0,2.0,1547981265218,"Civil Law II (Contract Law Specific Contracts, Property Law, Family Law, Inheritance Law)",Civil Law II
5c448e6f7236dc001c4d55c7,chillig,5,UZH,50675407,0.0,0.0,1547996791883,TOEFL test preparation B2-C2 (semester weeks 8-14) (English),TOEFL test preparation B2-C2
5c473f8bd5cd47001cbd22bc,Zviel ufwand,2,UZH,50038000,0.0,0.0,1548173220696,Betriebswirtschaftslehre I (V + Ü) (Business Administration I),Betriebswirtschaftslehre I
5c481e49d5cd47001cbd9733,Sanchez isch de bescht. Pflänzli naja 🤣,5,UZH,50773442,3.0,0.0,1548230246102,BIO 121 Evolution and Biodiversity II: Vertebrates and Plants,Evolution and Biodiversity II
5c48552cd5cd47001cbde2a6,isch mer chli vor cho wie imne schlechte zirkus,1,UZH,50038000,2.0,1.0,1548244311929,Betriebswirtschaftslehre I (V + Ü) (Business Administration I),Betriebswirtschaftslehre I
5c497dd9aaf8a6001c7723f3,De prof isch toll und d vorlesige sind spannend - nume ischd prüefig vil komplizierter gsi als d frage vo de probeprüefig. Aber an und für sich guet machbar :),5,UZH,50038001,6.0,0.0,1548320321779,Financial Accounting (L + E),Financial Accounting
5c4ac9260f904e001c27d883,"Vorlesig isch relativ schlecht organisiert, Üebigsgruppe würded viel meh bringe. Zelder chan nöd so guet erkläre, git sich aber müeh und isch bereit, Frage z beantworte wenn me uf ihn zue chunnt. Selber Literatur no aluege isch wichtig. ",3,UZH,50772223,6.0,2.0,1548405228190,CHE 201 Inorganic Chemistry I: Chemistry of d-block elements,Inorganic Chemistry I
5c4aefcc0f904e001c280cc3,Katastrophe,1,UZH,50046381,2.0,2.0,1548414940444,BWL III (V+Ü) (Business Administration III),BWL III
5c4c2bfc6110a5001c61f19d,Robinson beste,5,UZH,50047888,1.0,0.0,1548495879430,CHE 172 Organic Chemistry for the Life Sciences,Organic Chemistry for the Life Sciences
5c4dc38bddd2d4001c1c3ef3,besser als bwl 1 :),4,UZH,50030855,1.0,1.0,1548600225394,Betriebswirtschaftslehre II (V + Ü) (Business Administration II),Betriebswirtschaftslehre II
5c4e47b9dd45db001c85dde5,Aufwand und Ertrag isch Katastrophe,1,UZH,50031680,0.0,0.0,1548634105679,BIO 112 Cell Biology,Cell Biology
5c5194f0ccaaf5001c0b8cd3,"Schweri prüefig, aber sehr fair korrigiert worde. s fach isch recht spannend und es het podcasts. ",4,UZH,50045662,4.0,0.0,1548850466940,Governance (L),Governance
5c51dbd1ccaaf5001c0c18d1,De Ulf ish en mega guete Prof und gstaltets Fach spannend. D‘prüefig isch recht ähnlich wie die vo de letshte jahr und d‘üebigsstunde sind sehr hilfriich gsi. De ordner vo mikro het mer ebefalls wiiterghulfe. ,5,UZH,50038002,12.0,2.0,1548868717399,Mikroökonomik I (V+Ü) (Microeconomics I),Mikroökonomik I
5c52f53098a84a001c65808e,👌👌👌,5,UZH,50772394,2.0,1.0,1548940622786,CHE 154 Physical Chemistry I for the Life Sciences,Physical Chemistry I for the Life Sciences
5c5303a798a84a001c659434,"velli seget es isch unnötig, aber es goht eif drum es wüsse zvermittle, wie informatik und wirtschaft zemmehengit und das isch sehr wichtig. für informatiker ischs sicher unnötig. prüfig isch fair gsi und vorlesige spannend gstaltet mit podcast.",5,UZH,50792030,3.0,9.0,1548945302719,Informatik und Wirtschaft (V) (Informatics and the Economy),Informatik und Wirtschaft
5c53206d98a84a001c65badc,🚮✔️,1,UZH,50840771,2.0,0.0,1548951699252,Software Construction (L+E) (Softwarekonstruktion),Software Construction
5c5320fe98a84a001c65bb9c,"Fach isch Top, Frank isch Top, Podcast au Top, wa wetsch meh? (Ziit bi de Prüefig 😵)",5,UZH,50045662,5.0,1.0,1548951987714,Governance (L),Governance
5c546b31347055001c6d432e,Dozent isch de hammer!!!,5,UZH,50772394,3.0,1.0,1549036395782,CHE 154 Physical Chemistry I for the Life Sciences,Physical Chemistry I for the Life Sciences
5c55a0412f790f001c4e9bea,"stoff isch oke, vorlesig aber teils zum ihschlafe. ",3,UZH,50738685,1.0,0.0,1549115512182,"GEO 112 Human Geography I (One earth, many worlds)",Human Geography I
5c55a1622f790f001c4e9cc2,"viel ufwand, aber spannend. vieeel zwenig ziit ahde prüfig isch aber es problem. ",3,UZH,50738480,0.0,0.0,1549115800347,GEO 113 Remote Sensing and Geographic Information Science I (Earth Perspectives),Remote Sensing and Geographic Information Science I
5c56b418fb6f52001c6b788e,🤷🏼‍♀️ ,2,UZH,50047387,0.0,0.0,1549186157279,Einführung in die empirische Wirtschaftsforschung (V+Ü) (Introductory Econometrics),Einführung in die empirische Wirtschaftsforschung
5c597c40896c29001c11458c,👍🏽,5,UZH,50451568,1.0,0.0,1549368414940,AST 201 Introduction to Astrobiology,Introduction to Astrobiology
5c5abdecf265a5001c57bf09,kackmodul,1,UZH,50332398,9.0,21.0,1549450739473,Lineare Optimierung (V) (Linear Programming),Lineare Optimierung
5c5b1912422718001c51abcc,Légère #Ehrenulf,5,UZH,50038002,10.0,0.0,1549474073080,Mikroökonomik I (V+Ü) (Microeconomics I),Mikroökonomik I
5c5b668b422718001c51f51a,"machbar wenn mer de kurs vom markus bsuecht. d vorlesig bringt leider ned viel, da macht mer lieber d üebige vum storrer und list s züg selber nah. mer sött au unbedingt alti prüefige aaluege um üebig z gwünne. ",4,UZH,50026110,0.0,0.0,1549494041045,MAT 182 Analysis for Natural Sciences,Analysis for Natural Sciences
5c5c60fa5112ef001c6b4f10,"Arbeitsufwand vegliche mit ECTS isch lächerlich. I han mi ziemlich sicher gfühlt vor de Prüefig aber d Froge selber hani oft müesse rote. Eigentlich wär interessants Züüg debi, aber so wies umgsetzt wird isch frogwürdig...",2,UZH,50031680,5.0,1.0,1549558083431,BIO 112 Cell Biology,Cell Biology
5c5d28105112ef001c6bd2f4,Es isch sehr ee spannends Fach. De Arbeitsufwand isch aber im Vegliich zu de Credits völlig unverhältnismässig. Mit gnueg früeh und gnueg viel lerne ischs aber machbar. (Details lerne isch wichtig!),3,UZH,50031680,0.0,0.0,1549609184762,BIO 112 Cell Biology,Cell Biology
5c5d32db5112ef001c6bdc93,"Vl isch voll ok, unterlage strukturiert und kompakt. Zelder hilft wenn mer fragt. Buech hilft aber ned notwendig.",4,UZH,50772223,0.0,0.0,1550209516843,CHE 201 Inorganic Chemistry I: Chemistry of d-block elements,Inorganic Chemistry I
5c62872b9e7208001cfd19bf,Lol was isch das fach,1,UZH,50840773,4.0,1.0,1549961006748,Computer Networks and Distributed Systems (L+E) (Kommunikationsnetze und Verteilte Systeme),Computer Networks and Distributed Systems
5c6287419e7208001cfd19c9,"Wenn mer ned scho C++ profi isch, sind üebige extrem ufwendig (kein verglich zu de 3ects) prüefig isch defür aber fair...",3,UZH,50330452,1.0,3.0,1550597558167,Fortgeschrittene Programmierung in C++ (V+Ü) (Advanced Programming in C++),Fortgeschrittene Programmierung in C++
5c666cff75a143001ceda5ba,mega langwiilig,3,UZH,50635718,1.0,1.0,1550216469321,Public Law I,Public Law I
5c68526386f82c001c3f4def,Interessante ,4,UZH,50819797,0.0,0.0,1550340723327,BIO 117 Molecular and Classical Genetics for Non-Biologists,Molecular and Classical Genetics for Non-Biologists
5c7646edbc5eb4001c069304,lis eifach slides de ischs easy ,5,UZH,50030857,1.0,6.0,1551255431490,Makroökonomik I (V+Ü) (Macroeconomics I),Makroökonomik I
5c91200583e720001ccd7083,"Das semeschter under offebar neuer füehrig isch de kurs absolut chaotisch gsi, null struktur, kei übersicht. De arbetsufwand isch vergliche mit anderne blockkürs sehr gering, mer isch aber recht uf sich selber gstellt, gross gholfe chan nöd werde, nur scho wel de doz allei isch, TAs sind kei ume. So wie de kurs jetzt isch hetter max 1-2 sterne verdient und wär nöd z empfehle, da d leitig aber sehr offe für kritik gsi isch unds jedefalls so gwürkt hät als würd das au implementiert werde, blibt offe wie das s negscht semeschter si wird... mer wänd mal positiv denke, drum 3 sterne.",3,UZH,50868426,4.0,0.0,1553015229142,BME 349 Clinical a electronical phenotyp,Clinical a electronical phenotyp
5caa9dd7ebc77e001cb0e2c2,Katastrophe,1,UZH,50822518,3.0,0.0,1556195319027,Makroökonomik II (V+Ü) (Macroeconomics II),Makroökonomik II
5cab1a1bebc77e001cb10aad,Genome instability isch besser. Trotzdem nöd schlecht will mer neui Methode kennelernt,3,UZH,50719526,0.0,0.0,1554717282452,BIO 247 Cellular Response to Genotoxic Stress,Cellular Response to Genotoxic Stress
5cb0516f3de91f001c6853fe,Langweiligggggggg,2,UZH,50922078,0.0,0.0,1555059065578,"167 Aufbaumodul II: Kolloquium Geschichte der Neuzeit (Bachelor): ""Tito - Partija!"" Wie im sozialistischen Jugoslawien Politik gemacht wurde.",Tito
5cb178f3eb946a001c6d598e,"Gschenkti credits, aber nöd sooo spannend, Teil 1 isch besser  ",3,UZH,50836006,0.0,1.0,1561368286619,BCH 205 Practical Course in Biochemistry II,Practical Course in Biochemistry II
5cbf5be09e84b0001c7ecae0,das modul isch eifach öpis,2,UZH,50772464,2.0,0.0,1556044800205,CHE 326 Advanced concepts of Physical Chemistry I,Advanced concepts of Physical Chemistry I
5cd140fd6c61c2001cc59ef5,Aufwand/Ertrag 👌🏻,5,UZH,50936685,0.0,0.0,1557217561171,Herausforderungen in der 2. Säule für Pensionskassen und Vollversicherungslösungen (S) (Challenges in the 2nd pillar of pension funds and insurance solutions),Herausforderungen in der 2. Säule für Pensionskassen und Vollversicherungslösungen
5cd1c01c6c61c2001cc5de60,Top modul,5,UZH,50774395,0.0,0.0,1557250190466,UWW 115 Environmental and Ecotoxicology,Environmental and Ecotoxicology
5cd3f0cfbec757001c666a59,Katastrophe,1,UZH,50314878,4.0,0.0,1562981232517,Managerial Accounting (V),Managerial Accounting
5cd442c622f345001cf631bb,"Junge, wie lang bruuched die, bis s endli mal d Note uuserucket😑 Es Fach für ECTS-Hunter. Lerneffekt isch chli, wenn mer nur uuf d Note uus isch - mit sehr wenig Uufwand machbar.",3,UZH,50821129,2.0,1.0,1557414755352,R - a non-technical introduction with applications to Marketing (L),R
5ce50e7c170b12001cbd26f0,"Huere langwilige stoff, marketingteil isch besser, bwl 1 skript kaufe het sich minre meinig na nöd glohnt",3,UZH,50038000,1.0,0.0,1558515403407,Betriebswirtschaftslehre I (V + Ü) (Business Administration I),Betriebswirtschaftslehre I
5ce698bdb237ae001cfb25aa,aɪ heɪt ˈstʌdiɪŋ fəˈnɛtɪks bʌt ðə kɔrs ɪz ˈoʊˈkeɪ,3,UZH,50362947,3.0,0.0,1558616320274,"Introduction to Phonetics and Phonology, for Students of English (2 ECTS)","Introduction to Phonetics and Phonology, for Students of English"
5ce702023552af001c7fdc17,Schwierig,1,UZH,50789189,0.0,2.0,1558643212167,Einführung in das wissenschaftliche Arbeiten (Ü) (Introduction to scientific working),Einführung in das wissenschaftliche Arbeiten
5ce955b70cea19001c8ca670,Easy vell glehrt ond es 3.5 bisseguet,1,UZH,50932856,2.0,0.0,1562402307664,Core elective lecture: Social Integration by Media,Core elective lecture
5ceaf4c234340d001c0079a2,Ulf isch Lebe ,4,UZH,50038002,4.0,0.0,1558901968634,Mikroökonomik I (V+Ü) (Microeconomics I),Mikroökonomik I
5cebb8c734340d001c00afa7,baɪ fəˈnetɪks. siː juː ˈnevə. <3,4,UZH,50362947,1.0,0.0,1559728576015,"Introduction to Phonetics and Phonology, for Students of English (2 ECTS)","Introduction to Phonetics and Phonology, for Students of English"
5cf781fc18dfce001cc1f672,Anna är bästa!,5,UZH,50635991,0.0,0.0,1559724623851,268 Sprachmodul 3: Fortgeschrittene II Schwedisch (PR),Fortgeschrittene II Schwedisch
